epoch,lr,train_loss,ec_loss_scale,joint_loss_weighting,metal_loss_scale,train_ec_acc,train_ec_balanced_acc,train_ec_level_1_acc,train_ec_level_1_balanced_acc,train_ec_level_1_macro_f1,train_ec_macro_f1,train_ec_per_class_recall,train_ec_per_class_support,train_joint_balanced_acc,train_joint_macro_f1,train_metal_acc
21,3e-05,0.30969656147362,1.0,fixed,1.0,0.669687807559967,0.4101447981880426,0.669687807559967,0.4101447981880426,0.36948979398180154,0.36948979398180154,"{'1': 0.7548076923076923, '2': 0.703125, '3': 0.7142857142857143, '4': 0.6987951807228916, '5': 0.0, '6': 0.0, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.4101447981880426,0.36948979398180154,
22,3e-05,0.3001105699231886,1.0,fixed,1.0,0.7139979600906372,0.40866827789966775,0.7139979600906372,0.40866827789966775,0.3810997026835556,0.3810997026835556,"{'1': 0.7788461538461539, '2': 0.7421875, '3': 0.8095238095238095, '4': 0.5301204819277109, '5': 0.0, '6': 0.0, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.40866827789966775,0.3810997026835556,
23,3e-05,0.29870037596493243,1.0,fixed,1.0,0.6656596064567566,0.4186690180397151,0.6656596064567566,0.4186690180397151,0.3910903748407936,0.3910903748407936,"{'1': 0.8942307692307693, '2': 0.796875, '3': 0.6567460317460317, '4': 0.4578313253012048, '5': 0.0, '6': 0.125, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.4186690180397151,0.3910903748407936,
24,3e-05,0.2756233633080699,1.0,fixed,1.0,0.7573010921478271,0.4570590545068815,0.7573010921478271,0.4570590545068815,0.4568411252307801,0.4568411252307801,"{'1': 0.7884615384615384, '2': 0.7421875, '3': 0.8988095238095238, '4': 0.30120481927710846, '5': 0.0, '6': 0.46875, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.4570590545068815,0.4568411252307801,
25,3e-05,0.28141044955102196,1.0,fixed,1.0,0.7321248650550842,0.45325330954902815,0.7321248650550842,0.45325330954902815,0.45123069145826894,0.45123069145826894,"{'1': 0.8076923076923077, '2': 0.8203125, '3': 0.8154761904761905, '4': 0.3855421686746988, '5': 0.0, '6': 0.34375, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.45325330954902815,0.45123069145826894,
26,3e-05,0.2701217277746004,1.0,fixed,1.0,0.7512587904930115,0.47786927077751085,0.7512587904930115,0.47786927077751085,0.46460924099730205,0.46460924099730205,"{'1': 0.8605769230769231, '2': 0.8046875, '3': 0.8353174603174603, '4': 0.3132530120481928, '5': 0.0, '6': 0.53125, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.47786927077751085,0.46460924099730205,
27,3e-05,0.24953948028654938,1.0,fixed,1.0,0.7744209170341492,0.49357600469906837,0.7744209170341492,0.49357600469906837,0.5271108397048765,0.5271108397048765,"{'1': 0.6875, '2': 0.78125, '3': 0.9365079365079365, '4': 0.5060240963855421, '5': 0.0, '6': 0.34375, '7': 0.2}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.49357600469906837,0.5271108397048765,
28,3e-05,0.26224401182341706,1.0,fixed,1.0,0.7321248650550842,0.574346795213297,0.7321248650550842,0.574346795213297,0.5715287035654091,0.5715287035654091,"{'1': 0.9182692307692307, '2': 0.8359375, '3': 0.7182539682539683, '4': 0.5542168674698795, '5': 0.0, '6': 0.59375, '7': 0.4}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.574346795213297,0.5715287035654091,
29,3e-05,0.2402261481508164,1.0,fixed,1.0,0.7925478219985962,0.6181553890864347,0.7925478219985962,0.6181553890864347,0.6228604123432794,0.6228604123432794,"{'1': 0.7019230769230769, '2': 0.8046875, '3': 0.9087301587301587, '4': 0.6867469879518072, '5': 0.0, '6': 0.625, '7': 0.6}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.6181553890864347,0.6228604123432794,
30,3e-05,0.2285787049123651,1.0,fixed,1.0,0.7824773192405701,0.6010440309117159,0.7824773192405701,0.6010440309117159,0.6046107246549061,0.6046107246549061,"{'1': 0.9038461538461539, '2': 0.859375, '3': 0.8095238095238095, '4': 0.5783132530120482, '5': 0.0, '6': 0.65625, '7': 0.4}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.6010440309117159,0.6046107246549061,
